model,term,log_odds,se,or,or_lower95,or_upper95,p_value,significant
ebac_missingness_model,(Intercept),17.912360750602875,0.0473580539229631,60150526.32791024,54818451.39348403,66001240.924414076,0,*
ebac_missingness_model,alcohol_past12m,-18.40211796468306,0.029809000611788174,1.0187361386724768e-8,9.609202621747856e-9,1.0800306342676894e-8,0,*
ebac_missingness_model,cannabis_any_use,-0.5841431945341652,0.03047641203871587,0.5575833977080922,0.5252515598570786,0.5919054204889871,1.8595852576099474e-81,*
ebac_missingness_model,age_group.L,-0.49651924821423754,0.03189942111059325,0.6086455209077489,0.5717558765120743,0.6479152822721217,1.928014172545153e-54,*
ebac_missingness_model,age_group.Q,0.06838322088332026,0.030844468867446784,1.0707755734237914,1.007958544532793,1.1375074251416766,0.02662732472942601,*
ebac_missingness_model,age_group.C,-0.007885038943119222,0.030730270508355292,0.99214596643007,0.9341508119227697,1.0537416508554491,0.797497866514479,
ebac_missingness_model,genderMan,-0.18071998070723042,0.03177112968097365,0.8346690494122211,0.7842774389121479,0.8882984355804472,1.2944030408290283e-8,*
ebac_missingness_model,genderTransgender/Non-binary,0.21650252864280498,0.08189372158494061,1.2417262252319443,1.0575851273371593,1.4579289917881184,0.008204226129026828,*
ebac_missingness_model,province_regionQuebec,-0.07923473296869121,0.03838101117358143,0.9238230472655405,0.8568753814149748,0.996001333647458,0.03898489376046782,*
ebac_missingness_model,province_regionOntario,0.2098633180731265,0.0359742242620039,1.2335094499855972,1.1495294093918684,1.3236247378905324,5.4692516513545885e-9,*
ebac_missingness_model,province_regionWestern,0.2140108201030925,0.04128505474745809,1.2386360568907757,1.1423536600882604,1.3430335412164673,2.1871455696731818e-7,*
ebac_missingness_model,mental_health.L,0.059497400167464166,0.05613618384729356,1.0613030017658753,0.9507240985332114,1.1847433585569416,0.2892084184682414,
ebac_missingness_model,mental_health.Q,0.18700165299684787,0.04458857344285374,1.2056292779496738,1.1047362019325695,1.3157366919873714,2.7484138084506238e-5,*
ebac_missingness_model,mental_health.C,-0.09964945457781109,0.036911950011425006,0.9051546602513318,0.8419807756969369,0.9730684863873961,0.006944582127606723,*
ebac_missingness_model,mental_health^4,0.050762526732713004,0.029768640292662223,1.0520730243972596,0.9924437012262888,1.1152850759158786,0.08815965095744953,
ebac_missingness_model,physical_health.L,0.42538549845949836,0.0681423785765238,1.5301801880839274,1.338867602628595,1.7488296851814165,4.3538511697299113e-10,*
ebac_missingness_model,physical_health.Q,0.15985882746660485,0.05606641658957605,1.173345215182486,1.051236192328148,1.309638123229569,0.004357499704451369,*
ebac_missingness_model,physical_health.C,-0.08787429906462013,0.04276089251180278,0.9158759959572601,0.842242701816166,0.9959467005910513,0.03988504862228409,*
ebac_missingness_model,physical_health^4,-0.022771899493320362,0.03025494851819168,0.9774854232663238,0.9212050780164563,1.0372041747267438,0.4516552399268621,
