model,term,log_odds,se,or,or_lower95,or_upper95,p_value,significant
svy_interaction_cannabis_by_gender,(Intercept),0.4862092252616485,0.05054204589308148,1.626140190228287,1.4727673097334515,1.7954852072010434,7.280581059835778e-22,*
svy_interaction_cannabis_by_gender,cannabis_any_use,1.168920191374713,0.047695524462919484,3.218515380811113,2.9312633541055977,3.5339169515454354,7.059251862254424e-131,*
svy_interaction_cannabis_by_gender,genderMale,-0.45020446315948337,0.051242791963021395,0.6374977934824898,0.5765783473458783,0.7048537957864893,1.6658810527866463e-18,*
svy_interaction_cannabis_by_gender,genderNon-binary,-0.6387347054165723,0.16823187532817657,0.5279600265589287,0.37965916398765376,0.7341895470569205,1.470000758485381e-4,*
svy_interaction_cannabis_by_gender,age_group.L,-0.49497307800094603,0.0384935049130939,0.6095873183846076,0.5652861953691147,0.6573602925022703,1.0539266036076704e-37,*
svy_interaction_cannabis_by_gender,age_group.Q,-0.1289221699805566,0.03723478395434427,0.8790423787686785,0.817172520229329,0.9455965350553445,5.363795269753928e-4,*
svy_interaction_cannabis_by_gender,age_group.C,-0.0020632667746564495,0.036580071642114534,0.9979388602970782,0.9288919483324771,1.0721182056522431,0.9550203894686189,
svy_interaction_cannabis_by_gender,province_regionQuebec,-0.2758297572463485,0.045715413107733936,0.7589421241608886,0.6938945481180779,0.8300874381964831,1.6289736120317677e-9,*
svy_interaction_cannabis_by_gender,province_regionOntario,-0.3274900111586386,0.04489100403293989,0.7207304905021188,0.6600236373783891,0.7870209648895113,3.083222311811575e-13,*
svy_interaction_cannabis_by_gender,province_regionWestern,-0.4717038609080595,0.050832485455852366,0.623938258070443,0.5647685859897108,0.6893070180271519,1.855236941719917e-20,*
svy_interaction_cannabis_by_gender,mental_health.L,0.31563666140989094,0.07002853867923566,1.3711319799496853,1.1952742460152266,1.5728632259150963,6.601124880007027e-6,*
svy_interaction_cannabis_by_gender,mental_health.Q,0.04577891008465098,0.05612602301258842,1.0468429389530602,0.937787257499752,1.1685807522674412,0.41471208373174795,
svy_interaction_cannabis_by_gender,mental_health.C,0.07905431462706261,0.045116957889592656,1.0822631031907963,0.9906656475493233,1.182329706723636,0.07975198098440078,
svy_interaction_cannabis_by_gender,mental_health^4,-0.0083819922703249,0.035417192053232245,0.9916530386821656,0.9251473527716275,1.0629395913867126,0.8129192884450971,
svy_interaction_cannabis_by_gender,physical_health.L,-0.336081944812716,0.09142063112542083,0.7145645485587532,0.5973374973320758,0.8547973236863736,2.3728550888314512e-4,*
svy_interaction_cannabis_by_gender,physical_health.Q,-0.061503981945411734,0.07544823361008135,0.940349201312786,0.8110804880722202,1.090220555682827,0.41497746921453693,
svy_interaction_cannabis_by_gender,physical_health.C,0.06007995225014421,0.056669554959058156,1.0619214461604536,0.9502820156263608,1.1866763121600505,0.28907423403699334,
svy_interaction_cannabis_by_gender,physical_health^4,0.025026215394380838,0.03908842994078559,1.0253419999170035,0.9497182300252769,1.1069875080378515,0.5220193121443608,
svy_interaction_cannabis_by_gender,cannabis_any_use:genderMale,0.08053716969548928,0.07507074524476458,1.0838691329791539,0.9355628725017056,1.2556850340625727,0.2833650773806964,
svy_interaction_cannabis_by_gender,cannabis_any_use:genderNon-binary,-0.2895969235353487,0.20989375977699995,0.748565235805609,0.4960870345749979,1.129539522710493,0.16768359067822944,
